"Date","002429.SZ.Open","002429.SZ.High","002429.SZ.Low","002429.SZ.Close","002429.SZ.Volume","002429.SZ.Adjusted"
2010-06-10,8.34284762193275,9.00212056952439,8.3401999394123,8.74,113860600,8.74
2010-06-11,8.4856358807908,9.24791383889053,8.4856358807908,8.97,74603700,8.97
2010-06-17,8.91139672131148,8.96960655737705,8.07,8.07,49840900,8.07
2010-06-18,7.75466666666667,7.88708925318761,7.27,7.27,28062400,7.27
2010-06-21,7.06681549815498,7.23614391143911,6.83134317343173,7.17,21587100,7.17
2010-06-22,7.12440265486726,7.36002949852507,7.10851769911504,7.18,15911400,7.18
2010-06-23,7.24937269372694,7.31816236162362,7.03506642066421,7.17,12942400,7.17
2010-06-24,7.10474090407938,7.2502756339581,7.10474090407938,7.2,11692300,7.2
2010-06-25,7.15062427745665,7.15856647398844,6.83028901734104,6.87,14414900,6.87
2010-06-28,6.88235294117647,6.92470588235294,6.75,6.75,10406800,6.75
2010-06-29,6.75031766200762,6.79796696315121,6.25,6.25,15682600,6.25
2010-06-30,6.13031358885017,6.21240418118467,5.94759581881533,6.08,11166500,6.08
2010-07-01,6.06559911894273,6.16885462555066,5.9623436123348,6.01,8102300,6.01
2010-07-02,6.03205959684487,6.07970201577564,5.75679228746714,6.04,10473300,6.04
2010-07-05,5.98092170022371,6.0100581655481,5.79550782997763,5.92,7618700,5.92
2010-07-06,5.89895923677363,6.11058109280139,5.87515177797051,6.1,11477300,6.1
2010-07-07,6.05998708566509,6.18706414119673,6.02292294446836,6.15,10493500,6.15
2010-07-08,6.14911764705882,6.18882352941176,6.02205882352941,6.03,9548200,6.03
2010-07-09,6.03652760219132,6.35145385587864,5.94390223345976,6.28,17336300,6.28
2010-07-12,6.27675518672199,6.40647302904564,6.22116182572614,6.38,16863500,6.38
2010-07-13,6.30533475479744,6.30533475479744,6.13320255863539,6.21,10222500,6.21
2010-07-14,6.21470412941677,6.28355044699872,6.18292890591741,6.22,9577200,6.22
2010-07-15,6.18402945113789,6.22372155287818,5.92735385988398,5.93,8468500,5.93
2010-07-16,5.84592250110084,6.04704975781594,5.84592250110084,6.01,5920000,6.01
2010-07-20,6.12997020008514,6.29679012345679,6.09819497658578,6.22,12282600,6.22
2010-07-21,6.20197645079899,6.40597140454163,6.17813288477712,6.3,14587400,6.3
2010-07-22,6.24792973651192,6.34588456712673,6.21616060225847,6.33,11353000,6.33
2010-07-23,6.37589249076734,6.60350841198195,6.3653057037341,6.45,17272100,6.45
2010-07-26,6.45853263072558,6.56176327523308,6.35794892582083,6.53,14474800,6.53
2010-07-27,6.50468260511129,6.50468260511129,6.42,6.42,8403900,6.42
2010-07-28,6.37815810920945,6.50264873675632,6.36756316218419,6.5,10622000,6.5
2010-07-29,6.52747252747253,6.77649136577708,6.50098116169545,6.75,20395000,6.75
2010-07-30,6.74885897950984,6.74885897950984,6.55293290478104,6.59,15285300,6.59
2010-08-02,6.57790854870775,6.69707355864811,6.53818687872764,6.66,12896100,6.66
2010-08-03,6.69159432048682,6.72073427991887,6.52470182555781,6.53,10380500,6.53
2010-08-04,6.49498785425101,6.54,6.38378137651822,6.54,10009700,6.54
2010-08-05,6.52176991150442,6.66999195494771,6.51647626709574,6.58,10293200,6.58
2010-08-06,6.54083499005964,6.67059244532803,6.51435387673956,6.66,10396700,6.66
2010-08-09,6.70914351851852,6.86793981481481,6.65621141975309,6.86,16556500,6.86
2010-08-10,6.87097165991903,6.87097165991903,6.54,6.54,15909300,6.54
2010-08-11,6.62261641673244,6.74971981057616,6.59348855564325,6.71,11901500,6.71
2010-08-12,6.617352,6.760344,6.601464,6.62,9026700,6.62
2010-08-13,6.61946456692913,6.73058267716535,6.58771653543307,6.72,7885300,6.72
2010-08-16,6.71471822774971,6.84970073843762,6.6697240575204,6.81,12837200,6.81
2010-08-17,6.83256516811485,7.01529656214583,6.77165470343785,7.01,17026400,7.01
2010-08-18,6.96851080246913,7.00291666666667,6.83088734567901,6.86,11157700,6.86
2010-08-19,6.96383969465649,7.05125190839695,6.92940458015267,6.94,13256800,6.94
2010-08-20,6.88748519542045,6.89278326095539,6.70205290169759,6.71,9791300,6.71
2010-08-23,6.70881149153876,6.79091696182605,6.7008658008658,6.73,5385200,6.73
2010-08-24,6.79443800695249,6.91085361143299,6.79179219775975,6.85,9651100,6.85
2010-08-25,6.88533541341654,7.01244929797192,6.78205538221529,6.79,10275300,6.79
2010-08-26,6.78881449389523,6.86821583300512,6.66441906262308,6.72,6294000,6.72
2010-08-27,6.69705882352941,6.81352941176471,6.69705882352941,6.75,6007100,6.75
2010-08-30,6.79413118527043,6.95293440736479,6.77031070195627,6.9,10948600,6.9
2010-08-31,6.90559864457831,7.05382153614458,6.88442394578313,7.03,15860100,7.03
2010-09-01,7.06114197530864,7.0929012345679,6.78589506172839,6.86,14029200,6.86
2010-09-02,6.90145413870246,7.10529455630127,6.85115585384042,7.1,16641400,7.1
2010-09-03,7.09028592647605,7.21737096175269,7.01615298923134,7.13,15365800,7.13
2010-09-06,7.12238636363636,7.16210227272727,6.92380681818182,6.99,11585700,6.99
2010-09-07,7.00848484848485,7.08794612794613,6.93961840628507,7.08,7757400,7.08
2010-09-08,7.0696913350688,7.14383042023057,6.99290442543696,7.12,9790100,7.12
2010-09-09,7.12178517397882,7.20121028744327,6.99205748865355,7,11479400,7
2010-09-10,7.00193913382755,7.09731174404994,6.69197815060476,6.79,22613000,6.79
2010-09-13,6.7782394092499,6.87881461329188,6.69619121647882,6.81,11647800,6.81
2010-09-14,6.82146341463415,6.8797212543554,6.78174216027875,6.84,9901100,6.84
2010-09-15,6.83184,6.83184,6.582928,6.62,10375000,6.62
2010-09-17,6.50470731707317,6.53646341463414,6.29035365853658,6.51,14553500,6.51
2010-09-20,6.4458872651357,6.45912317327766,6.34,6.34,7907000,6.34
2010-09-21,6.33880085653105,6.39967451820128,6.16676659528908,6.18,5306000,6.18
2010-09-27,6.20598837209302,6.3990988372093,6.20598837209302,6.37,5744400,6.37
2010-09-28,6.36531768514771,6.58499392958316,6.28856333468232,6.54,11804700,6.54
2010-09-30,6.51295081967213,6.51295081967213,6.40704918032787,6.46,6939400,6.46
2010-10-08,6.52210231814548,6.6887929656275,6.45595523581135,6.62,9432800,6.62
2010-10-11,6.61589085072231,6.72712680577849,6.54967897271268,6.6,9632500,6.6
2010-10-12,6.59264658634538,6.70644979919679,6.5476546184739,6.59,6346700,6.59
2010-10-13,6.59382352941176,6.59382352941176,6.37941176470588,6.48,8255400,6.48
2010-10-14,6.42357263513513,6.42886824324324,6.26470439189189,6.27,7970800,6.27
2010-10-15,6.22292724196277,6.35003384094755,6.19644670050761,6.26,5370700,6.26
2010-10-18,6.3,6.32117647058823,6.01411764705882,6.12,8087400,6.12
2010-10-19,6.15753424657534,6.38,6.12575342465753,6.38,6697400,6.38
2010-10-20,6.297899543379,6.462100456621,6.27671232876712,6.38,6686200,6.38
2010-10-21,6.43498136645963,6.46408695652174,6.31062111801242,6.39,5317700,6.39
2010-10-22,6.40502461033634,6.45793683347006,6.35475799835931,6.45,5791200,6.45
2010-10-25,6.46337007874016,6.79407874015748,6.45543307086614,6.72,16619000,6.72
2010-10-26,6.71476228525769,6.78628046344387,6.58761885737115,6.63,8306200,6.63
2010-10-27,6.62647412755716,6.72707581227437,6.56028880866426,6.6,9191800,6.6
2010-10-28,6.55561014263075,6.70381933438986,6.55031695721078,6.68,7733000,6.68
2010-10-29,6.55562548866302,6.81499218139171,6.55033229085223,6.77,10820100,6.77
2010-11-01,6.82933486238532,6.98827981651376,6.82668577981651,6.93,14169200,6.93
2010-11-02,6.97821090909091,7.5712,6.93056,7.28,29217600,7.28
2010-11-03,7.25786259541985,7.38500763358779,6.92145801526718,6.94,15278200,6.94
2010-11-04,6.93708554125662,7.00587433762301,6.8286109008327,6.99,9577900,6.99
2010-11-05,7.03969754253308,7.15614366729679,6.92060491493384,7,11138400,7
2010-11-08,7.03137362637363,7.23,6.96781318681319,7.23,12161400,7.23
2010-11-09,7.22676900584795,7.32997076023392,7.13150584795322,7.24,10523700,7.24
2010-11-10,7.24062857142857,7.53438214285714,7.14535714285714,7.41,15684100,7.41
2010-11-11,7.38181683899557,7.47183899556869,7.14881831610044,7.17,16102700,7.17
2010-11-12,7.14392744479495,7.20213722397476,6.69412460567823,6.71,15563400,6.71
2010-11-15,6.75431861804223,6.9,6.70134357005758,6.9,8411900,6.9
2010-11-16,6.91124704025256,7.00127861089187,6.69411207576953,6.71,9512400,6.71
2010-11-17,6.67936585365853,6.69524390243902,6.50735365853658,6.51,6654700,6.51
2010-11-18,6.57346793349169,6.71383610451306,6.50195961995249,6.69,5189500,6.69
2010-11-19,6.86067332593415,7.17854236034036,6.86067332593415,7.16,23398500,7.16
2010-11-22,7.35617647058824,7.53088235294118,7.17617647058824,7.2,32165600,7.2
2010-11-23,7.19151785714286,7.19151785714286,6.93988095238095,7.12,12695200,7.12
2010-11-24,7.07007299270073,7.25,7.01186131386861,7.25,12265400,7.25
2010-11-26,7.97974752644149,7.97974752644149,7.67792562265438,7.76,60814400,7.76
2010-11-29,7.67142001409443,7.67142001409443,7.41208949964764,7.51,29162500,7.51
2010-11-30,7.51416666666667,7.8184375,7.28397916666667,7.62,27711700,7.62
2010-12-01,7.49087994299964,7.59146419665123,7.37176701104382,7.43,9244000,7.43
2010-12-02,7.52029411764706,7.70558823529412,7.37205882352941,7.65,21851800,7.65
2010-12-03,7.67544738725841,7.67544738725841,7.36292054402291,7.4,14234200,7.4
2010-12-06,7.32362393793868,7.45605836719616,7.1541078684891,7.17,8817900,7.17
