"Date","000937.SZ.Open","000937.SZ.High","000937.SZ.Low","000937.SZ.Close","000937.SZ.Volume","000937.SZ.Adjusted"
2009-01-01,14,14,14,14,0,6.29
2009-01-02,14,14,14,14,0,6.29
2009-01-05,14.32,15.15,14.2,15.06,25435200,6.76
2009-01-06,15.03,16.57,14.92,16.57,66229000,7.44
2009-01-07,16.87,17.49,16.55,17,48221400,7.63
2009-01-08,16.49,17.94,16.4,17.56,54551600,7.89
2009-01-09,17.51,18.27,17.37,17.47,38921200,7.85
2009-01-12,17.45,18.08,17.22,17.5,28261600,7.86
2009-01-13,17.05,17.25,16.52,16.57,21503500,7.44
2009-01-14,16.46,18.23,16.46,18.19,34292400,8.17
2009-01-15,17.85,19,17.66,18.27,35168500,8.21
2009-01-16,18.32,19.05,18.32,18.6,27245200,8.35
2009-01-19,18.75,19.14,17.55,18,26048800,8.08
2009-01-20,18,18.16,17.61,17.99,15927200,8.08
2009-01-21,18.22,18.63,17.85,18.04,34823600,8.1
2009-01-22,18.36,19.49,18.01,19.3,38416000,8.67
2009-01-23,19.16,19.8,18.9,19.79,32316600,8.89
2009-02-02,19.9,20,19.39,19.51,26412000,8.76
2009-02-03,19.45,20,19.34,19.68,34182900,8.84
2009-02-04,19.83,20.04,19.38,19.71,45422300,8.85
2009-02-05,19.66,20.71,19.45,20.1,76621900,9.03
2009-02-06,20.18,21,20.1,20.8,45688800,9.34
2009-02-09,20.98,22.47,20.98,21.8,52534000,9.79
2009-02-10,21.8,22.87,21.46,22.7,44089100,10.19
2009-02-11,22.3,22.6,21.6,21.94,56370300,9.85
2009-02-12,21.88,22.21,20,20.76,84172700,9.32
2009-02-13,20.69,21.57,20,21.48,84811600,9.65
2009-02-16,21.73,22.56,21.73,22.56,87244400,10.13
2009-02-17,22.78,23.46,22.15,22.19,86437800,9.97
2009-02-18,21.45,21.96,20.6,20.64,58470600,9.27
2009-02-19,20.92,21.6,20.34,21.45,44800800,9.63
2009-02-20,21.45,22.17,21,22.13,39364100,9.94
2009-02-23,22.84,23.25,22.4,23,60239400,10.33
2009-02-24,22.65,23.1,21.5,21.76,58437200,9.77
2009-02-25,22.02,22.18,20.66,21.21,43214900,9.53
2009-02-26,21.27,22.17,19.09,19.69,40723600,8.84
2009-02-27,19.65,19.99,18.07,18.65,44002800,8.38
2009-03-02,18.55,18.92,18.3,18.88,37786500,8.48
2009-03-03,17.7,18.4,17.03,17.96,52405200,8.07
2009-03-04,17.99,19.5,17.89,19.44,56316300,8.73
2009-03-05,19.71,20.19,18.91,19.38,55215100,8.7
2009-03-06,18.92,19.77,18.48,19.07,37178500,8.56
2009-03-09,19.2,19.65,18.05,18.23,33707200,8.19
2009-03-10,18.15,18.68,17.88,18.62,21259500,8.36
2009-03-11,19.1,19.2,18.33,18.38,22647100,8.25
2009-03-12,18.4,18.7,17.98,18.49,18464100,8.3
2009-03-13,18.77,19.03,18.41,18.52,21784500,8.32
2009-03-16,18.22,18.6,18,18.51,17873900,8.31
2009-03-17,18.57,19.4,18.35,19.29,54790400,8.66
2009-03-18,19.51,20.35,19.35,19.77,70465900,8.88
2009-03-19,19.77,21.47,19.77,21.32,69359200,9.57
2009-03-20,21.6,22.54,21,21.98,81570100,9.87
2009-03-23,21.98,21.98,21.98,21.98,0,9.87
2009-03-24,22.85,22.96,21.62,21.98,66205100,9.87
2009-03-25,21.9,22.68,21.5,21.5,50806500,9.66
2009-03-26,21.31,22.06,20.13,22,78817700,9.88
2009-03-27,21.95,22.1,21.1,21.34,48844700,9.58
2009-03-30,21.15,21.28,20.6,20.69,34052700,9.29
2009-03-31,20,21.16,19.9,21.06,42422200,9.46
2009-04-01,21.16,23.12,21.16,22.65,84708400,10.17
2009-04-02,22.79,23.91,22.19,23.28,105860300,10.46
2009-04-03,23.64,24.15,22.82,23.09,81919900,10.37
2009-04-06,23.09,23.09,23.09,23.09,0,10.37
2009-04-07,23.01,24.8,22.99,24.8,73067800,11.14
2009-04-08,24.94,25.61,24.01,24.44,83732800,10.98
2009-04-09,24.6,24.95,23.25,24.15,60933900,10.85
2009-04-10,24.15,24.15,24.15,24.15,0,10.85
2009-04-13,25.8,26.57,25.45,26.57,95763600,11.93
2009-04-14,26.69,27.7,26.26,27.28,74310500,12.25
2009-04-15,26.72,28.57,26.5,27.49,60215100,12.35
2009-04-16,27.5,27.7,26.2,26.51,53319100,11.91
2009-04-17,26.29,26.29,24.5,25.41,47224200,11.41
2009-04-20,25.05,26.49,25.01,25.95,34962500,11.65
2009-04-21,25.28,25.6,24.61,25.08,38520700,11.26
2009-04-22,25.31,25.5,23.2,23.26,41709200,10.45
2009-04-23,23.28,24.45,23.28,24.3,40316400,10.91
2009-04-24,24.58,24.63,23.7,23.95,24188800,10.76
2009-04-27,23.88,24.05,23.16,23.79,22565300,10.68
2009-04-28,23.41,24.46,23.35,24.16,28907900,10.99
2009-04-29,24.2,25.07,24.09,25,43499000,11.37
2009-04-30,25.27,25.4,24.56,24.75,27164400,11.26
2009-05-01,24.75,24.75,24.75,24.75,0,11.26
2009-05-04,25.1,26.95,24.95,26.8,46295300,12.19
2009-05-05,27.01,27.6,26.47,26.93,50396300,12.25
2009-05-06,26.98,29.15,26.98,28.19,62147400,12.82
2009-05-07,28.5,29.6,27.88,29.58,72651700,13.45
2009-05-08,29,31.94,28.62,30.16,80157200,13.72
2009-05-11,30.4,31.4,29.61,29.71,76796000,13.51
2009-05-12,29.03,32.68,29.02,32.68,65962700,14.86
2009-05-13,33,35.42,32.98,35.42,57277500,16.11
2009-05-14,34.4,36.4,34.18,35.77,39524500,16.27
2009-05-15,35.77,36.3,34.41,35.8,30749100,16.28
2009-05-18,35.16,38.85,34.1,38.08,28977400,17.32
2009-05-19,37.91,38.64,37.38,37.52,30645800,17.07
2009-05-20,37.54,39.29,37,37.97,30365700,17.27
2009-05-21,37.5,38.11,35.1,35.3,42547100,16.06
2009-05-22,34.85,35.3,33.5,33.8,28357700,15.37
2009-05-25,32.7,37.1,31.7,36.08,60034700,16.41
2009-05-26,35.7,35.7,32.66,33.21,60683200,15.11
2009-05-27,33.38,34.08,32.88,33.4,26529600,15.19
2009-05-28,33.4,33.4,33.4,33.4,0,15.19
2009-05-29,33.4,33.4,33.4,33.4,0,15.19
2009-06-01,34.2,36.23,34.2,36.21,50085700,16.47
2009-06-02,36.52,36.95,35.35,35.5,29956700,16.15
2009-06-03,35.2,36.21,35.02,35.84,16060900,16.3
2009-06-04,35.12,35.6,33.89,35.4,32837300,16.1
2009-06-05,35.6,36.83,35.2,35.59,32526500,16.19
2009-06-08,35.21,35.5,34,34.1,30077500,15.51
2009-06-09,34.09,34.68,32.9,33.77,20551300,15.36
2009-06-10,34.3,34.35,32.93,33.89,25124200,15.41
2009-06-11,33.77,33.88,33,33.35,25154300,15.17
2009-06-12,33.1,34.1,32.98,33.4,22518900,15.19
2009-06-15,33.29,33.78,31.86,32.95,30309900,14.99
2009-06-16,32.01,33.5,32.01,32.86,12482800,14.95
2009-06-17,32.89,34.11,32.61,33.96,19082900,15.45
2009-06-18,34.21,35.9,34.19,35.3,30227600,16.06
2009-06-19,35.5,36,34.34,34.53,18704500,15.71
2009-06-22,34.65,34.86,33.2,33.4,17096700,15.19
2009-06-23,32.8,33.78,32.6,33.22,15069800,15.11
2009-06-24,33.58,35.2,33.3,35.02,34751600,15.93
2009-06-25,35.11,35.6,34.65,34.92,22836500,15.88
2009-06-26,35.6,37.35,35.58,37.2,51003300,16.92
2009-06-29,37.3,39.1,36.5,38.43,32964600,17.48
2009-06-30,38.7,39.88,38.39,38.7,28635700,17.6
2009-07-01,38.2,40.4,37.77,39.92,29217500,18.16
2009-07-02,40,40.88,39.5,40.14,19686700,18.26
2009-07-03,40.25,41.86,39.82,41.49,20500700,18.87
2009-07-06,41.49,41.49,41.49,41.49,0,18.87
2009-07-07,41.49,41.49,41.49,41.49,0,18.87
2009-07-08,41.49,41.49,41.49,41.49,0,18.87
2009-07-09,44,45.64,42.58,43.65,22125400,19.85
2009-07-10,42.6,44.15,42.58,43.4,15884400,19.74
2009-07-13,42.69,42.95,40.81,41.3,17012600,18.78
2009-07-14,41.32,42.88,40.95,41.56,29425400,18.9
2009-07-15,41.6,45.17,41.6,45.12,29649500,20.52
2009-07-16,45.15,48,43.78,45.97,22095200,20.91
2009-07-17,44.83,47.8,43.7,46.79,30741500,21.28
2009-07-20,46.68,49.66,46.1,47.95,23742500,21.81
2009-07-21,47.95,47.97,46.08,46.1,17171700,20.97
2009-07-22,46,48.85,45.8,47.47,36145100,21.59
2009-07-23,47,47.4,46.12,46.66,18278600,21.22
2009-07-24,46.56,48.8,46.55,47.48,30818100,21.6
2009-07-27,46.98,48.2,45.91,47.26,17004900,21.5
2009-07-28,47.2,48.68,45.99,46.25,23560200,21.04
2009-07-29,45.9,45.98,41.63,44.45,27990100,20.22
2009-07-30,44.18,45.4,41.4,45.3,25741200,20.6
2009-07-31,45.8,46.21,45.12,46.2,18971300,21.01
2009-08-03,47.01,48.33,45.7,46.75,20697200,21.26
2009-08-04,46.5,48.4,45.6,48.23,29109200,21.94
2009-08-05,48.5,48.5,46,46.73,15747000,21.25
2009-08-06,46.05,46.05,44.4,45,17065600,20.47
2009-08-07,45.01,45.8,42.31,42.39,18826300,19.28
2009-08-10,42.7,43.8,40.18,41.2,20763000,18.74
2009-08-11,41.45,42.29,39.88,42.01,19083100,19.11
2009-08-12,41,41.45,39.56,39.95,16089800,18.17
2009-08-13,40.09,40.98,39.17,40.33,14623200,18.34
2009-08-14,40.06,40.67,38.3,39.12,16212100,17.79
