"Date","600875.SS.Open","600875.SS.High","600875.SS.Low","600875.SS.Close","600875.SS.Volume","600875.SS.Adjusted"
2009-01-01,14.37,14.37,14.37,14.37,0,14.37
2009-01-02,14.37,14.37,14.37,14.37,0,14.37
2009-01-05,14.6519351637446,14.6904928878597,13.9819947072445,14.57,9871700,14.57
2009-01-06,14.4534865397242,15.0703742613263,14.2655285620486,14.68,11642700,14.68
2009-01-07,14.6235670633644,15.2358957864265,14.3101704728208,14.99,7603100,14.99
2009-01-08,14.7651810766721,15.0784110929853,14.5531484502447,14.77,6282800,14.77
2009-01-09,14.7732187706543,15.0866192994052,14.416424322538,14.59,5908300,14.59
2009-01-12,14.46519524618,14.6291341256367,14.1951782682513,14.2,6505300,14.2
2009-01-13,14.110361774744,14.3464982935154,13.9754266211604,14.12,4169600,14.12
2009-01-14,14.0267568459254,14.7449653579677,13.9592741669416,14.61,12640600,14.61
2009-01-15,14.4426474530831,14.6980563002681,14.1679624664879,14.38,9571200,14.38
2009-01-16,14.3151277013752,15.1971709233792,14.3151277013752,14.72,11196800,14.72
2009-01-19,14.7022129570237,15.1842527261065,14.5238582424631,15.03,7064000,15.03
2009-01-20,15.0241080038573,15.3760848601736,14.6817743490839,15,4049100,15
2009-01-21,14.7017973856209,14.9428104575163,14.4174019607843,14.75,5037500,14.75
2009-01-22,14.6044598612488,14.8358176412289,14.3538222662702,14.59,5555000,14.59
2009-01-23,14.7076445182724,14.7413887043189,14.4135880398671,14.51,5061900,14.51
2009-02-02,14.5626162231484,15.1894838089131,14.5626162231484,15.04,5168000,15.04
2009-02-03,15.0876674786845,15.9456881851401,15.0876674786845,15.83,5768600,15.83
2009-02-04,16.1826674641148,16.1971291866029,15.8355861244019,16.12,8857200,16.12
2009-02-05,16.04166150031,16.1477061376317,15.2800681959082,15.55,5514100,15.55
2009-02-06,15.5314911746805,15.9074863055386,15.4254412659769,15.84,7581400,15.84
2009-02-09,16.044835944428,16.3389269878806,15.4566538575229,16.31,15928700,16.31
2009-02-10,16.0414388489209,16.5379136690647,15.8871942446043,16.08,10175500,16.08
2009-02-11,16.08,16.08,16.08,16.08,0,16.08
2009-02-12,16.3335315533981,16.3383525485437,15.523604368932,15.89,5543200,15.89
2009-02-16,16.5428770301624,16.7983468677494,16.2970475638051,16.62,10165800,16.62
2009-02-17,16.6185034837928,16.8643108149046,15.8955407452287,15.91,10702600,15.91
2009-02-18,15.5707598784195,16.5734589665654,15.4936291793313,15.86,9677100,15.86
2009-02-19,15.9648936170213,17.45,15.9648936170213,17.45,27598900,17.45
2009-02-20,17.5935626791764,19.19429241595,17.4537399009643,18.5,15679600,18.5
2009-02-23,18.5376813471503,19.0342694300518,17.8482435233161,18.61,9613300,18.61
2009-02-24,18.5198820375335,18.7030563002681,16.7652654155496,17.98,18374300,17.98
2009-02-25,17.8444757389849,17.9071556051311,16.5860568878974,17.29,15883100,17.29
2009-02-26,17.2572792066935,17.3826464208243,15.56,15.56,11829900,15.56
2009-02-27,15.0039310784939,15.8814103382259,14.893040842374,15.11,11442200,15.11
2009-03-02,14.7895331851381,15.666878374087,14.7750714512544,15.18,6594600,15.18
2009-03-03,14.7702706956248,15.5075794774945,14.6787094743469,15.31,8378000,15.31
2009-03-04,15.4350890207715,16.3416172106825,15.4061572700297,16.25,10743600,16.25
2009-03-05,16.2972708208508,16.5623846614739,15.5163900539245,16.09,8622700,16.09
2009-03-06,15.9607427869859,15.9607427869859,15.4833670963781,15.71,5896700,15.71
2009-03-09,15.8560606060606,15.8897969052224,14.9451805286912,14.95,4784900,14.95
2009-03-10,14.7984737678855,15.1985627980922,14.7791923688394,15.16,3029500,15.16
2009-03-11,15.5213093709884,15.5887933247754,15.0007188703466,15.02,2923500,15.02
2009-03-12,14.9421593830334,15.0337403598972,14.4167737789203,15,5964100,15
2009-03-13,15.1385821831869,15.996756587202,15.0132308657466,15.37,5888600,15.37
2009-03-16,15.5108607198748,15.5156807511737,15.0577777777778,15.4,2166000,15.4
2009-03-17,15.4773101555352,15.8582159194876,15.3808783165599,15.81,5394000,15.81
2009-03-18,15.9661486880467,16.6745772594752,15.9661486880467,16.53,8074400,16.53
2009-03-19,16.5463529748284,16.9463958810069,16.3921195652174,16.85,5399200,16.85
2009-03-20,16.821718931475,16.9277584204414,16.305981416957,16.6,5328300,16.6
2009-03-23,16.5808,16.9182,16.5567,16.87,6221100,16.87
2009-03-24,17.1878467257649,17.1878467257649,16.7105404632542,16.86,4082200,16.86
2009-03-25,16.772972972973,16.9898648648649,15.9054054054054,16.05,6000700,16.05
2009-03-26,16.2267368421053,17.0556642958748,15.807453769559,16.94,11211000,16.94
2009-03-27,17.349276974416,18.3131256952169,17.1565072302558,17.33,12266500,17.33
2009-03-30,17.6442996742671,18.1986970684039,17.3598697068404,17.76,14137100,17.76
2009-03-31,17.3089285714286,18.1044642857143,17.1160714285714,18.09,7501400,18.09
2009-04-01,18.0928654815601,18.4640753515521,17.8373573892279,18.17,8647100,18.17
2009-04-02,18.1885252089512,18.3668913453761,17.8607171744405,17.88,4768400,17.88
2009-04-03,17.9830052675353,18.2433490435265,17.3658940948156,17.39,9859000,17.39
2009-04-06,17.39,17.39,17.39,17.39,0,17.39
2009-04-07,17.4988789237668,17.7350896860987,17.0698430493274,17.2,5227300,17.2
2009-04-08,17.0260512820513,17.4116923076923,16.7657435897436,16.92,6370400,16.92
2009-04-09,16.9683048039757,18.0722087244616,16.9683048039757,17.46,8364600,17.46
2009-04-10,17.566265060241,19.2,17.3734939759036,19.2,27442000,19.2
2009-04-13,19.7132919254658,20.1229813664596,18.5468819875776,19.4,26879100,19.4
2009-04-14,19.0658964646465,19.403345959596,18.7043434343434,19.09,20256700,19.09
2009-04-15,19.1111368312757,19.1111368312757,18.4604423868313,18.74,12089300,18.74
2009-04-16,18.798399597383,19.6807045797685,18.798399597383,19.16,15632900,19.16
2009-04-17,19.1076120137863,20.6790251107829,18.7991137370753,19.58,15076500,19.58
2009-04-20,19.8620676968359,20.6284032376748,19.1391096394408,19.65,11970900,19.65
2009-04-21,19.2660744416873,19.5457121588089,18.8562605459057,19.43,10678900,19.43
2009-04-22,19.460223900026,19.6723769851601,18.4669617287165,18.52,14924400,18.52
2009-04-23,18.4669489350783,19.0214395688992,18.3222992045163,18.79,9047400,18.79
2009-04-24,18.8780401529637,20.5845841300191,18.8780401529637,20.17,18206100,20.17
2009-04-27,20.0797448724362,20.0797448724362,18.845847923962,19.27,10541300,19.27
2009-04-28,19.0400052124055,19.4450091217097,18.2251759186865,18.5,11988100,18.5
2009-04-29,18.4602551275638,19.2940995497749,18.4602551275638,19.27,8577200,19.27
2009-04-30,18.9909668313338,20.6008609738885,18.9909668313338,20.49,14165300,20.49
2009-05-01,20.49,20.49,20.49,20.49,0,20.49
2009-05-04,20.4400735294118,21.1101608455882,20.4400735294118,20.98,7373100,20.98
2009-05-05,21.6873589164786,22.4536455981941,21.2054176072235,21.35,13890800,21.35
2009-05-06,21.3135404380792,23.487801179444,21.2364048020219,22.89,9977200,22.89
2009-05-07,23.22,23.9576785714286,22.9017857142857,23.76,12314900,23.76
2009-05-08,23.6227885425442,23.6227885425442,22.4657540016849,22.89,6845400,22.89
2009-05-11,22.9835379718054,23.3788085493406,21.137335152342,21.2,12068800,21.2
2009-05-12,21.152508157494,22.1744616053948,21.152508157494,22.16,6317100,22.16
2009-05-13,22.1717158297681,22.3645552803423,21.2509074532763,21.41,11098300,21.41
2009-05-14,21.2146453089245,21.2146453089245,20.8048169336384,21.07,8743800,21.07
2009-05-15,21.0703477868112,21.6007226738934,21.0462398373984,21.35,6065500,21.35
2009-05-18,21.3449836779108,22.3958433079434,20.727965179543,22.15,7541000,22.15
2009-05-19,22.217486398259,22.5549183895539,21.7016974972796,22.15,9025200,22.15
2009-05-20,21.8258936451898,22.4140887025596,21.7873234774934,21.85,6345100,21.85
2009-05-21,21.7923059412702,22.0767630320965,20.9485772820396,21.18,8353800,21.18
2009-05-22,21.310534698521,21.739638225256,20.8814311717861,21.19,8146400,21.19
2009-05-25,20.7194796676869,22.252470485352,19.943342807171,22.05,11301300,22.05
2009-05-26,22.0487924281984,22.9259247171453,21.7355308964317,22.15,10550700,22.15
2009-05-27,22.0263544139866,22.7445003237643,21.9299589898554,22.33,5807900,22.33
2009-05-28,22.33,22.33,22.33,22.33,0,22.33
2009-05-29,22.33,22.33,22.33,22.33,0,22.33
2009-06-01,22.4981966509231,22.8693108630313,22.4018033490769,22.45,6737400,22.45
2009-06-02,22.7479773814702,22.9262983906046,22.053971291866,22.16,7321600,22.16
2009-06-03,22.1765868658028,22.1765868658028,21.1400724796837,21.95,16060700,21.95
2009-06-04,21.6893269884432,21.6893269884432,21.0434670292318,21.27,20414300,21.27
2009-06-05,21.2545418326693,21.2545418326693,20.4591235059761,20.57,17614000,20.57
2009-06-08,20.7237529691211,20.9165320665083,20.2418052256532,20.29,10181000,20.29
2009-06-09,20.368269008551,20.8744626762191,19.7656574994222,20.86,14811300,20.86
2009-06-10,20.7237363149313,20.7719310505474,20.4104705334265,20.69,9750700,20.69
2009-06-11,20.680980900731,20.8641263852865,20.4351803819854,20.44,7680300,20.44
2009-06-12,20.3413710450623,20.3413710450623,19.7533029721956,20.11,11295300,20.11
2009-06-15,20.0962420231624,20.4337508863153,19.8406995982037,20.4,7319100,20.4
2009-06-16,20.1476996424315,20.4754612634088,19.9693587604291,20.22,4831600,20.22
2009-06-17,20.1454156769596,20.4008479809976,20.0442066508314,20.29,6268100,20.29
2009-06-18,20.4363981042654,20.7737914691943,20.3351800947867,20.34,8198000,20.34
2009-06-19,20.2453531598513,20.2935563816605,19.3294919454771,19.45,32732300,19.45
2009-06-22,19.5503422053232,19.5744486692015,18.8994676806084,19.02,17779600,19.02
2009-06-23,18.8006019563582,19.2633860045147,18.7427539503386,19.22,8534200,19.22
2009-06-24,19.2478493557978,19.5757185332012,19.0935579781962,19.46,17868600,19.46
2009-06-25,19.46,19.46,19.46,19.46,0,19.46
2009-06-26,19.4533597342872,19.4533597342872,18.7832192130812,18.87,20146100,18.87
2009-06-29,18.9914387031408,19.1264032421479,18.7600709219858,19.03,20008300,19.03
2009-06-30,19.0247429305913,19.0247429305913,18.6921593830334,18.75,16422900,18.75
2009-07-01,18.7258935458987,18.9476729236308,18.658395474415,18.75,11172500,18.75
2009-07-02,18.8142646335465,19.7638957206099,18.6600098376783,19.6,31199300,19.6
2009-07-03,19.4259594231239,20.2405964311904,19.3777560498656,19.72,24170900,19.72
2009-07-06,19.7492744951384,20.0818025430067,19.2528920468711,19.33,26865100,19.33
2009-07-07,19.4362192771084,20.0630385542169,19.3349638554217,20.01,25479600,20.01
2009-07-08,19.8166059723234,20.279475600874,19.7105316824472,19.86,16637300,19.86
2009-07-09,19.8584120171674,20.4176680972818,19.6414592274678,20.22,24220800,20.22
2009-07-10,20.1930126824599,20.4339794209141,19.9568652787748,20.14,22545900,20.14
2009-07-13,20.0267890551918,20.9136552853134,19.9689499532273,20.61,21562700,20.61
2009-07-14,20.7178576429405,20.780536756126,20.4092835472579,20.66,15344400,20.66
2009-07-15,20.6819302821911,20.6819302821911,20.2480436329144,20.33,19437300,20.33
2009-07-16,20.351586961694,20.5829645491316,20.1298501070664,20.26,18618600,20.26
2009-07-17,20.1452914798206,20.6272362520651,20.1452914798206,20.42,16126100,20.42
2009-07-20,20.4471225745386,20.5435257927118,20.1482725982016,20.37,18556200,20.37
2009-07-21,20.3755404420695,20.7178649502065,19.7391061452514,19.85,22947300,19.85
2009-07-22,19.7465843418128,20.098513213139,19.4187601877007,19.52,29244900,19.52
2009-07-23,19.5652478134111,19.8544606413994,19.1410689990282,19.84,24830900,19.84
2009-07-24,19.9119470132467,20.003551612097,19.1935741064734,19.29,18696700,19.29
2009-07-27,19.3541564190851,19.6674864731923,19.3541564190851,19.6,12657200,19.6
2009-07-28,19.6471537220558,21.3105323807329,19.62786817239,20.92,45761400,20.92
2009-07-29,20.7226301637741,20.9540063554143,19.2813493033488,19.72,27067600,19.72
2009-07-30,20.0508056872038,20.4604976303318,19.7182322274881,20.34,20993800,20.34
2009-07-31,20.5310646125546,21.3889353874454,20.5214256150839,20.96,28168200,20.96
2009-08-03,20.9628774341352,21.5220160366552,20.8857548682703,21.04,21983100,21.04
2009-08-04,21.1625113533152,21.355336058129,20.5743960036331,21.23,23519900,21.23
2009-08-05,21.3125473168559,22.1658205299488,20.6810287241149,21.65,24915300,21.65
2009-08-06,22.0775047258979,23.808034026465,22.0775047258979,22.95,43858200,22.95
2009-08-07,22.9430998443407,22.9430998443407,21.6028641316433,21.68,22718000,21.68
2009-08-10,22.1722896986055,22.4132928475034,20.976914080072,21.43,13270000,21.43
2009-08-11,21.578781680747,21.8294175188973,21.3040462427746,21.68,7283200,21.68
2009-08-12,21.4478760045924,21.6310264064294,20.5080252583238,20.99,16714600,20.99
2009-08-13,20.9721319089642,21.0781978634464,20.5912587087785,20.76,7846800,20.76
2009-08-14,21.2152390196554,21.2152390196554,19.8651783547683,19.87,12580900,19.87
2009-08-17,19.2784060312332,19.5675821217017,17.875901992461,17.9,13549600,17.9
2009-08-18,17.8382430299842,18.4553498158864,17.741820094687,18.33,10745700,18.33
2009-08-19,18.3305002646903,19.1402620434092,17.9063393329804,18.21,14496700,18.21
2009-08-20,18.2482298850575,18.9374789272031,18.2482298850575,18.87,7210900,18.87
2009-08-21,18.9378844270323,19.839458863859,18.7064642507346,19.69,13248000,19.69
2009-08-24,19.7908868201862,20.0319451249388,19.2846643802058,19.68,6908800,19.68
2009-08-25,19.518899927308,20.0008480736613,18.9646595590017,19.89,16047600,19.89
2009-08-26,19.7642972910396,21.2972354711739,19.5521926371845,20.82,19641200,20.82
2009-08-27,20.5396338672769,21.2628604118993,20.3949885583524,21.07,15322900,21.07
2009-08-28,20.9715572410524,21.0679781938848,20.1905475231097,20.34,14582300,20.34
2009-08-31,19.8556743002545,20.1930279898219,18.9062646310433,18.94,17185200,18.94
2009-09-01,18.9254183168317,20.2410891089109,18.8193935643564,19.47,9886700,19.47
2009-09-02,19.352104622871,20.0799172749392,19.352104622871,19.81,7953300,19.81
2009-09-03,19.8393199345641,20.7264243982239,19.8393199345641,20.63,12517500,20.63
2009-09-04,20.5211944444444,21.2055555555556,20.3910694444444,20.82,10177400,20.82
2009-09-07,21.1552099533437,22.346034214619,20.7791601866252,21.7,20070400,21.7
2009-09-08,21.5934614535012,22.027258670201,21.3042633090347,21.82,14716600,21.82
2009-09-09,21.7619386393953,21.8438772787906,21.4052645620276,21.68,7781100,21.68
2009-09-10,21.9529077540107,22.3095521390374,21.596263368984,21.63,14323500,21.63
2009-09-11,21.3526601765904,21.8780416572334,21.0634593615576,21.29,10269000,21.29
2009-09-14,21.3042633090347,21.8344599072233,21.1596642368014,21.82,8324000,21.82
2009-09-15,21.8272225869993,22.1115692711753,21.6633617859488,22.02,8462500,22.02
2009-09-16,21.9339016829052,22.0110318866253,21.5964570416298,21.77,8337300,21.77
2009-09-17,21.9339887640449,22.6137013828868,21.8375756266206,22.31,13326100,22.31
2009-09-18,22.3917482061318,23.0328897586432,21.692759295499,22.17,14557300,22.17
2009-09-21,22.1226341663253,23.9011204424416,22.1226341663253,23.53,20356000,23.53
2009-09-22,23.2839032527106,24.3444537114262,23.042869057548,23.12,18082700,23.12
2009-09-23,23.9061698228467,24.6291386682957,23.1880207697007,23.67,27105100,23.67
2009-09-24,23.9076150627615,24.0329372384937,22.8953974895398,23.04,12337500,23.04
2009-09-25,22.6931669785818,23.2812227074236,22.606404657933,23.18,9833800,23.18
2009-09-28,23.1389690721649,23.8620618556701,23.0666597938144,23.38,8680000,23.38
2009-09-29,23.29,23.8540509211343,22.7066652866901,23.29,9742000,23.29
2009-09-30,23.4501489678655,23.618855075548,22.5102149393488,22.65,9341900,22.65
2009-10-01,22.65,22.65,22.65,22.65,0,22.65
2009-10-02,22.65,22.65,22.65,22.65,0,22.65
2009-10-05,22.65,22.65,22.65,22.65,0,22.65
2009-10-06,22.65,22.65,22.65,22.65,0,22.65
2009-10-07,22.65,22.65,22.65,22.65,0,22.65
2009-10-08,22.65,22.65,22.65,22.65,0,22.65
2009-10-09,22.9895099061522,23.3750782064651,22.5798435870699,23.11,12942600,23.11
2009-10-12,23.0161870503597,23.0161870503597,22.5920143884892,22.78,11220600,22.78
2009-10-13,22.654496672213,23.5126580698835,22.5628951747088,23.18,8235300,23.18
2009-10-14,23.2396515087123,23.4807267318317,22.6562494687633,22.69,12899100,22.69
2009-10-15,22.8928257042254,22.9410211267606,21.7120378521127,21.9,16878400,21.9
2009-10-16,21.9835807860262,22.3451528384279,21.800384279476,22.08,8734600,22.08
2009-10-19,22.1768214742224,22.7746314443971,22.1768214742224,22.63,11716500,22.63
2009-10-20,22.9014372767388,23.1328136163059,22.761647404917,22.94,7613500,22.94
